ticker,date,open,high,low,close,volume
GOOGL,2024-01-31T00:00:00.000Z,143.67,143.89,139.88,140.06,2462218
GOOGL,2024-02-01T00:00:00.000Z,142.12,143.05,140.8,141.14,838528
GOOGL,2024-02-02T00:00:00.000Z,139.4,142.51,136.57,142.36,1808627
GOOGL,2024-02-05T00:00:00.000Z,142.83,145.45,142.77,143.61,771848
GOOGL,2024-02-06T00:00:00.000Z,144.65,145.32,143.2,144.12,773960
GOOGL,2024-02-07T00:00:00.000Z,144.81,145.61,143.94,145.53,414636
GOOGL,2024-02-08T00:00:00.000Z,145.84,146.33,145.11,145.97,993811
GOOGL,2024-02-09T00:00:00.000Z,146.73,149.41,146.2,148.99,589685
GOOGL,2024-02-12T00:00:00.000Z,148.37,149.33,147.4,147.58,319664
GOOGL,2024-02-13T00:00:00.000Z,144.92,146.65,143.7,145.14,676540
GOOGL,2024-02-14T00:00:00.000Z,146.11,146.51,144.11,145.86,409555
GOOGL,2024-02-15T00:00:00.000Z,143.18,143.49,140.46,142.78,1057197
GOOGL,2024-02-16T00:00:00.000Z,142.93,143.18,140.17,140.51,577379
GOOGL,2024-02-20T00:00:00.000Z,139.65,142.08,139.55,141.15,485590
GOOGL,2024-02-21T00:00:00.000Z,141.37,142.69,140.7,142.57,385940
GOOGL,2024-02-22T00:00:00.000Z,144.92,145,142.8,144.04,536784
GOOGL,2024-02-23T00:00:00.000Z,143.64,144.67,143.44,143.94,381744
GOOGL,2024-02-26T00:00:00.000Z,142.12,142.41,137.39,137.53,1135798
GOOGL,2024-02-27T00:00:00.000Z,138.02,139.25,137.09,138.89,813977
GOOGL,2024-02-28T00:00:00.000Z,137.83,138.01,135.41,136.36,706473
GOOGL,2024-02-29T00:00:00.000Z,137.29,138.86,136.41,138.33,782798
GOOGL,2024-03-01T00:00:00.000Z,138.45,138.85,136.93,137.13,820701
GOOGL,2024-03-04T00:00:00.000Z,135.49,135.61,131.9,133.3,1152160
GOOGL,2024-03-05T00:00:00.000Z,131.91,133.23,130.67,132.7,891883
GOOGL,2024-03-06T00:00:00.000Z,133.18,133.58,130.86,131.41,877894
GOOGL,2024-03-07T00:00:00.000Z,132.8,134.94,131.63,134.34,840715
GOOGL,2024-03-08T00:00:00.000Z,134.19,138.09,134.01,135.41,925529
GOOGL,2024-03-11T00:00:00.000Z,136.19,139.1,136.17,137.71,809139
GOOGL,2024-03-12T00:00:00.000Z,137.13,139.38,137.13,138.47,577743
GOOGL,2024-03-13T00:00:00.000Z,139.01,141.07,138.99,139.83,443313
GOOGL,2024-03-14T00:00:00.000Z,141.28,143.58,140.46,143.18,955479
GOOGL,2024-03-15T00:00:00.000Z,142.57,143.18,140.03,141.26,649752
GOOGL,2024-03-18T00:00:00.000Z,148.67,152.12,147.17,147.67,1841123
GOOGL,2024-03-19T00:00:00.000Z,148.18,148.76,146.1,147.01,492202
GOOGL,2024-03-20T00:00:00.000Z,147.97,148.85,146.74,148.76,381154
GOOGL,2024-03-21T00:00:00.000Z,149.45,150.31,146.93,147.62,586528
GOOGL,2024-03-22T00:00:00.000Z,149.2,151.58,149,150.77,577223
GOOGL,2024-03-25T00:00:00.000Z,149.98,150.37,147.82,150.07,561755
GOOGL,2024-03-26T00:00:00.000Z,150.23,152.26,150.02,150.8,624132
GOOGL,2024-03-27T00:00:00.000Z,151.18,151.59,148.92,150.92,443149
GOOGL,2024-03-28T00:00:00.000Z,150.89,151.41,150.23,150.84,375380
GOOGL,2024-04-01T00:00:00.000Z,150.63,155.67,150.63,155.42,607035
GOOGL,2024-04-02T00:00:00.000Z,153.55,154.69,152.15,154.64,625489
GOOGL,2024-04-03T00:00:00.000Z,153.69,155.08,152.75,154.92,493633
GOOGL,2024-04-04T00:00:00.000Z,153.59,154.76,150.47,150.55,893458
GOOGL,2024-04-05T00:00:00.000Z,149.85,153.41,149.67,152.47,568630
GOOGL,2024-04-08T00:00:00.000Z,152.94,155.25,152.65,154.87,408128
GOOGL,2024-04-09T00:00:00.000Z,156.01,158.56,155.2,156.61,578688
GOOGL,2024-04-10T00:00:00.000Z,156.24,156.59,154.71,156.1,596247
GOOGL,2024-04-11T00:00:00.000Z,156.72,159.69,156.47,159.37,613301
GOOGL,2024-04-12T00:00:00.000Z,157.93,160.22,157.14,157.77,471967
GOOGL,2024-04-15T00:00:00.000Z,158.87,159.22,154.59,154.84,691615
GOOGL,2024-04-16T00:00:00.000Z,154.22,155.63,153.46,154.4,445330
GOOGL,2024-04-17T00:00:00.000Z,155.65,157.06,154.6,155.45,595844
GOOGL,2024-04-18T00:00:00.000Z,155.3,156.92,154.63,155.98,422301
GOOGL,2024-04-19T00:00:00.000Z,156.12,156.36,152.3,154.08,966900
GOOGL,2024-04-22T00:00:00.000Z,154.25,157.64,154.07,156.27,392071
GOOGL,2024-04-23T00:00:00.000Z,156.89,158.95,156.43,158.17,361553
GOOGL,2024-04-24T00:00:00.000Z,157.46,159.54,157.22,159.18,351508
GOOGL,2024-04-25T00:00:00.000Z,151.24,156.46,150.91,156.08,991798
GOOGL,2024-04-26T00:00:00.000Z,174.35,174.67,169.73,171.94,1437659
GOOGL,2024-04-29T00:00:00.000Z,168.91,169.54,165.2,166.13,831615
GOOGL,2024-04-30T00:00:00.000Z,165.71,168.08,162.61,162.79,369419
GOOGL,2024-05-01T00:00:00.000Z,164.32,167.11,163.16,163.78,890491
GOOGL,2024-05-02T00:00:00.000Z,164.69,166.72,163.9,166.66,716518
GOOGL,2024-05-03T00:00:00.000Z,167.61,167.9,163.05,167.25,906753
GOOGL,2024-05-06T00:00:00.000Z,167.43,168.14,166.04,168.1,608225
GOOGL,2024-05-07T00:00:00.000Z,168.45,171.74,168.45,171.26,459516
GOOGL,2024-05-08T00:00:00.000Z,168.99,170.15,168.78,169.37,415826
GOOGL,2024-05-09T00:00:00.000Z,169.59,170.66,168.19,169.99,432388
GOOGL,2024-05-10T00:00:00.000Z,167.91,169.83,166.19,168.63,715233
GOOGL,2024-05-13T00:00:00.000Z,164.23,169.28,164.05,169.21,565548
GOOGL,2024-05-14T00:00:00.000Z,169.91,171.2,168.81,170.28,494932
GOOGL,2024-05-15T00:00:00.000Z,170.77,172.64,170.53,172.49,343686
GOOGL,2024-05-16T00:00:00.000Z,173.26,175.11,172.72,174.11,426983
GOOGL,2024-05-17T00:00:00.000Z,174.26,176.26,173.72,176.13,386713
GOOGL,2024-05-20T00:00:00.000Z,176.41,178.76,176.08,176.92,386991
GOOGL,2024-05-21T00:00:00.000Z,176.95,178.14,175.82,177.88,304097
GOOGL,2024-05-22T00:00:00.000Z,176.75,177.12,175.22,176.35,316364
GOOGL,2024-05-23T00:00:00.000Z,177.07,178.2,172.99,173.57,346214
GOOGL,2024-05-24T00:00:00.000Z,175.12,175.76,173.67,174.97,230757
GOOGL,2024-05-28T00:00:00.000Z,174.48,177.25,174.45,176.4,542889
GOOGL,2024-05-29T00:00:00.000Z,175.25,176.84,174.74,175.95,580705
GOOGL,2024-05-30T00:00:00.000Z,175.21,175.21,171.81,172.12,363194
GOOGL,2024-05-31T00:00:00.000Z,171.86,173.02,169.44,172.53,441650
GOOGL,2024-06-03T00:00:00.000Z,172.53,174.52,171.19,173.2,206432
GOOGL,2024-06-04T00:00:00.000Z,173.28,173.84,171.89,173.77,212303
GOOGL,2024-06-05T00:00:00.000Z,175.16,176.64,173.99,175.4,268032
GOOGL,2024-06-06T00:00:00.000Z,175.91,177.14,175.77,176.79,302770
GOOGL,2024-06-07T00:00:00.000Z,177.05,177.81,174.3,174.4,317934
GOOGL,2024-06-10T00:00:00.000Z,174.97,177.03,172.78,175.09,353042
GOOGL,2024-06-11T00:00:00.000Z,176.11,176.83,173.79,176.66,261639
GOOGL,2024-06-12T00:00:00.000Z,178.15,180.41,176.12,177.86,442145
GOOGL,2024-06-13T00:00:00.000Z,176.06,176.7,174.92,175.11,271543
GOOGL,2024-06-14T00:00:00.000Z,174.24,177.05,174.23,176.82,137569
GOOGL,2024-06-17T00:00:00.000Z,175.51,178.33,174.85,177.29,194496
GOOGL,2024-06-18T00:00:00.000Z,177.21,177.37,174.11,175.06,282960
GOOGL,2024-06-20T00:00:00.000Z,175.4,177.28,175,176.33,341729
GOOGL,2024-06-21T00:00:00.000Z,177,180.85,176.75,179.57,383940
GOOGL,2024-06-24T00:00:00.000Z,180.18,180.87,178.69,179.23,270061
GOOGL,2024-06-25T00:00:00.000Z,179.54,184.28,179.54,184.05,425340
GOOGL,2024-06-26T00:00:00.000Z,182.67,184.5,182.53,183.84,315553
GOOGL,2024-06-27T00:00:00.000Z,184.21,186.03,184.15,185.32,271742
GOOGL,2024-06-28T00:00:00.000Z,184.29,185.12,181.99,182.13,464284
GOOGL,2024-07-01T00:00:00.000Z,183.14,183.77,181.32,182.97,208476
GOOGL,2024-07-02T00:00:00.000Z,181.98,185.56,181.61,185.23,196193
GOOGL,2024-07-03T00:00:00.000Z,184.84,186.09,184.02,185.74,257013
GOOGL,2024-07-05T00:00:00.000Z,185.86,190.85,185.82,190.59,251310
GOOGL,2024-07-08T00:00:00.000Z,189.91,190.16,187.82,188.99,317426
GOOGL,2024-07-09T00:00:00.000Z,190.28,191.31,188.76,189.01,215077
GOOGL,2024-07-10T00:00:00.000Z,189.19,191.75,189.05,191.27,202178
GOOGL,2024-07-11T00:00:00.000Z,189.87,190.86,185.11,185.59,656561
GOOGL,2024-07-12T00:00:00.000Z,185.08,187.09,184.49,185.04,506353
GOOGL,2024-07-15T00:00:00.000Z,185.12,188.23,185.05,186.56,204534
GOOGL,2024-07-16T00:00:00.000Z,187.43,188.68,183.38,183.86,187350
GOOGL,2024-07-17T00:00:00.000Z,182.87,183.5,179.94,181,356980
GOOGL,2024-07-18T00:00:00.000Z,182.05,182.47,176.47,177.67,347806
GOOGL,2024-07-19T00:00:00.000Z,178.91,180.28,177.21,177.74,233610
GOOGL,2024-07-22T00:00:00.000Z,180.58,182.69,180.28,181.7,449794
GOOGL,2024-07-23T00:00:00.000Z,182.08,183.61,181.55,181.8,468010
GOOGL,2024-07-24T00:00:00.000Z,173.65,176.15,171.85,172.67,753985
GOOGL,2024-07-25T00:00:00.000Z,172.52,173.39,167.19,167.27,852863
GOOGL,2024-07-26T00:00:00.000Z,167.06,168.07,164.06,167.04,877615
GOOGL,2024-07-29T00:00:00.000Z,168.8,170.42,168,169.56,212254
GOOGL,2024-07-30T00:00:00.000Z,170.18,171.22,168.46,170.26,269231
GOOGL,2024-07-31T00:00:00.000Z,173.3,174.19,170.04,171.48,452111
GOOGL,2024-08-01T00:00:00.000Z,170.35,174.05,168.89,170.75,470121
GOOGL,2024-08-02T00:00:00.000Z,166.48,168.48,164.67,166.68,570490
GOOGL,2024-08-05T00:00:00.000Z,155.48,164.38,154.94,159.28,1114374
GOOGL,2024-08-06T00:00:00.000Z,159.24,160.56,156.44,158.24,1276945
GOOGL,2024-08-07T00:00:00.000Z,161.27,162.95,158.49,158.89,528229
GOOGL,2024-08-08T00:00:00.000Z,160.6,163.68,160.23,162.12,601470
GOOGL,2024-08-09T00:00:00.000Z,159.93,163.78,159.06,163.62,715567
GOOGL,2024-08-12T00:00:00.000Z,164.47,164.89,161.84,162.28,237624
GOOGL,2024-08-13T00:00:00.000Z,163.41,164.71,163,164.14,246928
GOOGL,2024-08-14T00:00:00.000Z,162.44,163.2,157.72,160.32,1195660
GOOGL,2024-08-15T00:00:00.000Z,160.6,161.63,159.65,161.25,643052
GOOGL,2024-08-16T00:00:00.000Z,161.46,165.04,161.17,163,436044
GOOGL,2024-08-19T00:00:00.000Z,165.22,166.69,164.29,166.62,331847
GOOGL,2024-08-20T00:00:00.000Z,166.94,168.64,166.85,167.19,421990
GOOGL,2024-08-21T00:00:00.000Z,165.11,166.84,164.68,165.8,435131
GOOGL,2024-08-22T00:00:00.000Z,167.22,167.53,163.31,163.85,381921
GOOGL,2024-08-23T00:00:00.000Z,164.71,166.16,163.87,165.55,318781
GOOGL,2024-08-26T00:00:00.000Z,166.35,167.52,164.51,166.21,212252
GOOGL,2024-08-27T00:00:00.000Z,165.83,166.43,164.46,164.66,221004
GOOGL,2024-08-28T00:00:00.000Z,164.99,165.57,161.56,162.85,503250
GOOGL,2024-08-29T00:00:00.000Z,164.3,165.95,160.27,161.86,531972
GOOGL,2024-08-30T00:00:00.000Z,162.61,163.61,161.7,163.3,647580
GOOGL,2024-09-03T00:00:00.000Z,161.73,161.8,156.48,157.38,581992
GOOGL,2024-09-04T00:00:00.000Z,156.66,158.97,155.98,156.42,520252
GOOGL,2024-09-05T00:00:00.000Z,156.31,159.41,156.01,157.26,510147
GOOGL,2024-09-06T00:00:00.000Z,157.25,157.82,150.58,150.93,1198926
GOOGL,2024-09-09T00:00:00.000Z,152.49,153.4,147.22,148.72,1049789
GOOGL,2024-09-10T00:00:00.000Z,150.52,151.26,148.35,148.66,679652
GOOGL,2024-09-11T00:00:00.000Z,149.91,151.5,147.53,151.1,849684
GOOGL,2024-09-12T00:00:00.000Z,153.82,154.82,152.67,154.7,826699
GOOGL,2024-09-13T00:00:00.000Z,155.45,158.37,155.21,157.46,652088
GOOGL,2024-09-16T00:00:00.000Z,157.38,158.26,156.61,158.01,596531
GOOGL,2024-09-17T00:00:00.000Z,159.09,160.54,158.4,159.35,614708
GOOGL,2024-09-18T00:00:00.000Z,159.84,160.5,158.6,159.82,888876
GOOGL,2024-09-19T00:00:00.000Z,163.76,163.77,161.38,162.16,591362
GOOGL,2024-09-20T00:00:00.000Z,163.51,163.73,162.06,163.57,753482
GOOGL,2024-09-23T00:00:00.000Z,164.39,165.46,161.69,161.83,597396
GOOGL,2024-09-24T00:00:00.000Z,163.03,163.21,160.69,162.3,808966
GOOGL,2024-09-25T00:00:00.000Z,161.51,162.8,161.3,161.51,571877
GOOGL,2024-09-26T00:00:00.000Z,163.66,164.05,162.28,162.75,585207
GOOGL,2024-09-27T00:00:00.000Z,162.85,165.7,162.65,163.9,456841
GOOGL,2024-09-30T00:00:00.000Z,163.41,166.07,163.41,165.83,365096
GOOGL,2024-10-01T00:00:00.000Z,167.81,169.15,164.6,167.02,945039
GOOGL,2024-10-02T00:00:00.000Z,166.46,167.51,164.76,165.83,489149
GOOGL,2024-10-03T00:00:00.000Z,164.43,166.64,163.94,165.88,491686
GOOGL,2024-10-04T00:00:00.000Z,168.11,168.22,165.49,167.03,511616
GOOGL,2024-10-07T00:00:00.000Z,167.72,168.44,162.76,162.99,563192
GOOGL,2024-10-08T00:00:00.000Z,163.97,164.71,162.87,164.38,435040
GOOGL,2024-10-09T00:00:00.000Z,163.43,164.81,159.75,161.86,977004
GOOGL,2024-10-10T00:00:00.000Z,160.88,163.07,160.41,162.08,410364
GOOGL,2024-10-11T00:00:00.000Z,162.14,163.9,161.24,163.28,291534
GOOGL,2024-10-14T00:00:00.000Z,163.63,166.23,163.46,164.97,295835
GOOGL,2024-10-15T00:00:00.000Z,165.77,167.67,164.64,165.54,794001
GOOGL,2024-10-16T00:00:00.000Z,164.57,165.78,163.78,165.14,339171
GOOGL,2024-10-17T00:00:00.000Z,165.72,166.32,162.76,162.9,734752
GOOGL,2024-10-18T00:00:00.000Z,163.13,164.69,163.12,163.42,371533
GOOGL,2024-10-21T00:00:00.000Z,163.19,164.5,162.62,164.08,347658
GOOGL,2024-10-22T00:00:00.000Z,163.02,165.76,163.02,165.14,317528
GOOGL,2024-10-23T00:00:00.000Z,164.77,165.81,161.93,162.78,375146
GOOGL,2024-10-24T00:00:00.000Z,162.93,163.32,161.01,162.72,685028
GOOGL,2024-10-25T00:00:00.000Z,163.67,165.58,163.43,165.31,494399
GOOGL,2024-10-28T00:00:00.000Z,168.74,168.75,163.96,166.77,921579
GOOGL,2024-10-29T00:00:00.000Z,167.77,170.38,167.12,169.7,799183
GOOGL,2024-10-30T00:00:00.000Z,180.81,182,174.06,174.41,1960297
GOOGL,2024-10-31T00:00:00.000Z,173,176.79,171.03,171.1,1711729
GOOGL,2024-11-01T00:00:00.000Z,170,172.32,168.87,171.27,1013336
GOOGL,2024-11-04T00:00:00.000Z,169.98,170.72,168.02,169.31,625287
GOOGL,2024-11-05T00:00:00.000Z,169.39,170.53,168.84,169.76,502725
GOOGL,2024-11-06T00:00:00.000Z,173.83,176.91,173.57,176.44,699481
GOOGL,2024-11-07T00:00:00.000Z,177.53,181.08,177.17,180.75,593517
GOOGL,2024-11-08T00:00:00.000Z,180.71,180.88,178.08,178.33,534972
GOOGL,2024-11-11T00:00:00.000Z,178.7,180.53,178.56,180.36,402295
GOOGL,2024-11-12T00:00:00.000Z,179.72,182.47,179.42,181.68,480009
GOOGL,2024-11-13T00:00:00.000Z,180.57,180.9,178.57,178.95,1165821
GOOGL,2024-11-14T00:00:00.000Z,178.3,178.8,174.36,175.59,755033
GOOGL,2024-11-15T00:00:00.000Z,173.82,174.12,171.22,172.47,815629
GOOGL,2024-11-18T00:00:00.000Z,173.48,175.43,172.92,175.33,560444
GOOGL,2024-11-19T00:00:00.000Z,173.67,178.86,173.59,178.09,776646
GOOGL,2024-11-20T00:00:00.000Z,177.26,177.64,173.78,175.99,383796
GOOGL,2024-11-21T00:00:00.000Z,173.92,174.03,163.71,167.64,2345059
GOOGL,2024-11-22T00:00:00.000Z,165.28,166.46,163.93,164.73,1303889
GOOGL,2024-11-25T00:00:00.000Z,166,168.62,165.64,167.66,707369
GOOGL,2024-11-26T00:00:00.000Z,167.64,169.81,167.64,169.06,572235
GOOGL,2024-11-27T00:00:00.000Z,169.08,169.47,168.02,169.3,393059
GOOGL,2024-11-29T00:00:00.000Z,168.71,169.31,167.18,168.93,332029
GOOGL,2024-12-02T00:00:00.000Z,168.81,172.07,168.58,171.47,501938
GOOGL,2024-12-03T00:00:00.000Z,171.49,172.61,170.85,171.27,1109966
GOOGL,2024-12-04T00:00:00.000Z,171.15,174.9,171.14,174.43,1548873
GOOGL,2024-12-05T00:00:00.000Z,175.53,176.01,172.33,172.68,585198
GOOGL,2024-12-06T00:00:00.000Z,172.17,175.07,171.9,174.66,544278
GOOGL,2024-12-09T00:00:00.000Z,174.18,176.27,173.65,175.43,690232
GOOGL,2024-12-10T00:00:00.000Z,182.84,186.35,181.13,185.2,1807276
GOOGL,2024-12-11T00:00:00.000Z,185.37,195.58,184.91,195.46,1802515
GOOGL,2024-12-12T00:00:00.000Z,194.91,195.17,191.74,191.93,1158149
GOOGL,2024-12-13T00:00:00.000Z,191.25,192.72,189.64,189.78,568691
GOOGL,2024-12-16T00:00:00.000Z,192.89,199,192.67,196.72,1058663
GOOGL,2024-12-17T00:00:00.000Z,197.02,201.41,195,195.41,1561522
GOOGL,2024-12-18T00:00:00.000Z,195.35,196.98,187.77,188.23,902645
GOOGL,2024-12-19T00:00:00.000Z,191.69,192.98,188.38,188.48,1146284
GOOGL,2024-12-20T00:00:00.000Z,185.78,192.88,185.23,191.49,805886
GOOGL,2024-12-23T00:00:00.000Z,192.6,193.99,190.16,190.85,162551
GOOGL,2024-12-24T00:00:00.000Z,194.94,196.02,193.8,195.99,281095
TSLA,2021-12-27T00:00:00.000Z,357.98,372.33,356.91,364.56,472276
TSLA,2021-12-28T00:00:00.000Z,369.88,372.99,359.63,362.92,406789
TSLA,2021-12-29T00:00:00.000Z,366.26,367.62,354.85,361.86,391686
TSLA,2021-12-30T00:00:00.000Z,353.74,365.1,351.82,356.92,347315
TSLA,2021-12-31T00:00:00.000Z,357.77,360.42,351.54,352.29,268856
TSLA,2022-01-03T00:00:00.000Z,382.7,400.28,378.8,399.84,866573
TSLA,2022-01-04T00:00:00.000Z,396.51,402.66,374.42,383.22,688723
TSLA,2022-01-05T00:00:00.000Z,382.13,390.04,360.45,362.54,637708
TSLA,2022-01-06T00:00:00.000Z,358.72,361.9,340.25,354.9,733765
TSLA,2022-01-07T00:00:00.000Z,360.12,360.46,336.67,342.29,598645
TSLA,2022-01-10T00:00:00.000Z,333.4,353,326.67,352.82,728950
TSLA,2022-01-11T00:00:00.000Z,351.2,358.54,346.33,354.82,396120
TSLA,2022-01-12T00:00:00.000Z,359.44,371.55,357.6,368.57,515836
TSLA,2022-01-13T00:00:00.000Z,369.99,371.8,342.2,344.09,723937
TSLA,2022-01-14T00:00:00.000Z,340,350.48,337.83,349.96,443023
TSLA,2022-01-18T00:00:00.000Z,342,356.92,338.69,343.5,448745
TSLA,2022-01-19T00:00:00.000Z,347.44,351.39,331.67,331.87,509510
TSLA,2022-01-20T00:00:00.000Z,336.57,347.21,331.37,332.13,510803
TSLA,2022-01-21T00:00:00.000Z,332.2,334.64,313.51,314.39,796004
TSLA,2022-01-24T00:00:00.000Z,302,311.07,283.84,310.11,1262308
TSLA,2022-01-25T00:00:00.000Z,304.71,316.93,301.17,306.11,642868
TSLA,2022-01-26T00:00:00.000Z,317.34,329.14,302.06,312.83,839928
TSLA,2022-01-27T00:00:00.000Z,311.18,311.63,276.33,276.36,1485473
TSLA,2022-01-28T00:00:00.000Z,277.19,285.79,264.04,282.05,1049146
TSLA,2022-01-31T00:00:00.000Z,290.74,312.5,287.42,312.1,967753
TSLA,2022-02-01T00:00:00.000Z,311.67,314.51,301.67,310.28,646941
TSLA,2022-02-02T00:00:00.000Z,309.49,310.45,296.49,301.86,503926
TSLA,2022-02-03T00:00:00.000Z,293.88,312.33,293.54,297.06,696672
TSLA,2022-02-04T00:00:00.000Z,299.29,312.16,293.82,307.77,695395
TSLA,2022-02-07T00:00:00.000Z,307.96,315.81,300.96,302.27,498884
TSLA,2022-02-08T00:00:00.000Z,301.94,308.68,298.36,307.31,453029
TSLA,2022-02-09T00:00:00.000Z,311.34,315.3,307.43,310.66,421943
TSLA,2022-02-10T00:00:00.000Z,302.64,314.6,299,301.66,561628
TSLA,2022-02-11T00:00:00.000Z,303.21,305.18,283.57,286.44,752851
TSLA,2022-02-14T00:00:00.000Z,287.22,299.56,284.41,291.9,642053
TSLA,2022-02-15T00:00:00.000Z,299.9,307.61,297.97,307.39,568470
TSLA,2022-02-16T00:00:00.000Z,304.67,308.77,300.47,307.86,362867
TSLA,2022-02-17T00:00:00.000Z,304.27,306.16,291.38,292.15,560207
TSLA,2022-02-18T00:00:00.000Z,295.28,295.36,279.23,285.66,565487
TSLA,2022-02-22T00:00:00.000Z,278.06,285.56,267.08,273.77,824183
TSLA,2022-02-23T00:00:00.000Z,276.9,278.36,253.54,254.8,875628
TSLA,2022-02-24T00:00:00.000Z,233.55,267.48,233.33,266.82,1319669
TSLA,2022-02-25T00:00:00.000Z,269.78,273.14,260.93,269.95,598468
TSLA,2022-02-28T00:00:00.000Z,271.7,292.26,271.53,290.38,744154
TSLA,2022-03-01T00:00:00.000Z,289.83,296.54,284.61,288,629929
TSLA,2022-03-02T00:00:00.000Z,290.85,295.42,281.53,293.32,785863
TSLA,2022-03-03T00:00:00.000Z,292.86,295.41,277.56,279.79,580686
TSLA,2022-03-04T00:00:00.000Z,283,285.17,275.09,279.43,671975
TSLA,2022-03-07T00:00:00.000Z,285.43,288.71,268.25,268.34,760287
TSLA,2022-03-08T00:00:00.000Z,265.2,283.29,260.84,274.75,767271
TSLA,2022-03-09T00:00:00.000Z,279.82,286.84,277.39,286.24,559262
TSLA,2022-03-10T00:00:00.000Z,283.84,284.66,270.25,279.4,595455
TSLA,2022-03-11T00:00:00.000Z,280.02,281.12,264.59,265.05,663828
TSLA,2022-03-14T00:00:00.000Z,260.26,266.9,252.02,255.53,635027
TSLA,2022-03-15T00:00:00.000Z,258.42,268.5,252.22,267.25,698926
TSLA,2022-03-16T00:00:00.000Z,269.59,280.67,267.58,280.16,899279
TSLA,2022-03-17T00:00:00.000Z,277,291.67,275.33,290.58,643257
TSLA,2022-03-18T00:00:00.000Z,291.61,302.61,289.13,301.8,801685
TSLA,2022-03-21T00:00:00.000Z,304.89,314.21,302.4,307.07,706262
TSLA,2022-03-22T00:00:00.000Z,310.09,332.59,307.29,331.41,939352
TSLA,2022-03-23T00:00:00.000Z,326.83,346.9,325.47,332.91,1035368
TSLA,2022-03-24T00:00:00.000Z,336.43,341.4,329.63,337.91,536783
TSLA,2022-03-25T00:00:00.000Z,336.17,340.55,332.5,337.07,532761
TSLA,2022-03-28T00:00:00.000Z,354.83,365.96,351.21,364.05,775198
TSLA,2022-03-29T00:00:00.000Z,369.33,371.57,357.71,366.33,643959
TSLA,2022-03-30T00:00:00.000Z,363.73,371.3,361.35,364.62,487823
TSLA,2022-03-31T00:00:00.000Z,364.96,367.68,359.07,359.23,450711
TSLA,2022-04-01T00:00:00.000Z,360.25,364.92,355.6,361.66,455668
TSLA,2022-04-04T00:00:00.000Z,363.12,383.3,357.71,381.85,730290
TSLA,2022-04-05T00:00:00.000Z,378.77,384.21,362.44,363.73,648810
TSLA,2022-04-06T00:00:00.000Z,358,359.54,342.61,348.61,866512
TSLA,2022-04-07T00:00:00.000Z,350.9,358.71,340.57,352.37,724207
TSLA,2022-04-08T00:00:00.000Z,347.77,349.33,340.85,341.75,458201
TSLA,2022-04-11T00:00:00.000Z,326.83,336.12,324.91,325.2,539652
TSLA,2022-04-12T00:00:00.000Z,332.48,340.33,325.61,329.01,538153
TSLA,2022-04-13T00:00:00.000Z,327.13,342.1,324.47,340.93,461119
TSLA,2022-04-14T00:00:00.000Z,333,337.45,327.44,328.22,527566
TSLA,2022-04-18T00:00:00.000Z,329.87,338.26,324.63,334.64,415666
TSLA,2022-04-19T00:00:00.000Z,334.99,344.93,331.8,342.77,342975
TSLA,2022-04-20T00:00:00.000Z,343.4,344.56,325.1,325.44,633157
TSLA,2022-04-21T00:00:00.000Z,358.33,363.4,332.22,336.38,849079
TSLA,2022-04-22T00:00:00.000Z,338.4,344.93,331.47,334.98,604394
TSLA,2022-04-25T00:00:00.000Z,326.56,336.2,325.14,332.77,537305
TSLA,2022-04-26T00:00:00.000Z,331.83,333.31,291.67,292.05,1134614
TSLA,2022-04-27T00:00:00.000Z,299.35,305.93,292.48,293.92,689951
TSLA,2022-04-28T00:00:00.000Z,298.89,299.77,273.92,292.5,1260269
TSLA,2022-04-29T00:00:00.000Z,300.73,311.39,290,290.19,796144
TSLA,2022-05-02T00:00:00.000Z,287.01,302.05,282.93,301.06,674974
TSLA,2022-05-03T00:00:00.000Z,300.89,307.93,296.34,303.11,511181
TSLA,2022-05-04T00:00:00.000Z,301.83,318.41,295.2,317.63,765500
TSLA,2022-05-05T00:00:00.000Z,313.26,315.17,285.92,291.14,944615
TSLA,2022-05-06T00:00:00.000Z,295.49,295.9,281.09,288.76,659264
TSLA,2022-05-09T00:00:00.000Z,278.54,281.84,260.42,262.34,841686
TSLA,2022-05-10T00:00:00.000Z,273,275.09,258.09,266.68,723981
TSLA,2022-05-11T00:00:00.000Z,264.95,269.9,242.41,244.81,937536
TSLA,2022-05-12T00:00:00.000Z,233.88,253.01,226.67,242.7,1243900
TSLA,2022-05-13T00:00:00.000Z,257.93,262.39,250.55,256.55,697654
TSLA,2022-05-16T00:00:00.000Z,255.44,256.47,239.7,241.57,724956
TSLA,2022-05-17T00:00:00.000Z,249.01,254.79,243.04,253.85,680052
TSLA,2022-05-18T00:00:00.000Z,248.17,253.5,233.62,236.58,879979
TSLA,2022-05-19T00:00:00.000Z,235.84,244.64,231.39,236.45,858007
TSLA,2022-05-20T00:00:00.000Z,238.21,240.46,211,221.32,1143996
TSLA,2022-05-23T00:00:00.000Z,218.48,226.63,212.71,224.96,735838
TSLA,2022-05-24T00:00:00.000Z,217.79,217.9,206.88,209.5,848314
TSLA,2022-05-25T00:00:00.000Z,207.99,223.1,207.69,219.5,771428
TSLA,2022-05-26T00:00:00.000Z,220.5,239.54,217.9,235.86,929053
TSLA,2022-05-27T00:00:00.000Z,241.05,253.23,240.3,253.18,1721469
